X side (users) preferences over Y (places):
U1061: 132723 132754 132954 132955 132958 135026 135034 135041 135048 135075 135080 132572 132825 132834 132921 135046 135058 135086 132560 132584 132594 132608 132609 132613 132630 132660 132663 132665 132732 132733 132740 132755 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132922 132925 132951 134983 134986 134996 134999 135001 135019 135021 135025 135027 135028 135030 135032 135038 135039 135042 135043 135045 135047 135049 135050 135051 135052 135053 135054 135055 135057 135059 135060 135062 135063 135064 135065 135066 135069 135070 135071 135072 135076 135079 135081 135082 135085 135088 135104 135106 135108
U1036: 132754 132825 135025 135042 135045 135052 135059 135064 135079 135085 132834 135065 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132755 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135026 135027 135028 135030 135032 135034 135038 135039 135041 135043 135046 135047 135048 135049 135050 135051 135053 135054 135055 135057 135058 135060 135062 135063 135066 135069 135070 135071 135072 135075 135076 135080 135081 135082 135086 135088 135104 135106 135108
U1075: 135039 135050 135057 135066 135076 132830 132834 135032 135041 135051 135062 135081 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135034 135038 135042 135043 135045 135046 135047 135048 135049 135052 135053 135054 135055 135058 135059 135060 135063 135064 135065 135069 135070 135071 135072 135075 135079 135080 135082 135085 135086 135088 135104 135106 135108
U1088: 135032 135041 135051 135054 135070 135082 135108 135057 135069 135081 132830 135071 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135034 135038 135039 135042 135043 135045 135046 135047 135048 135049 135050 135052 135053 135055 135058 135059 135060 135062 135063 135064 135065 135066 135072 135075 135076 135079 135080 135085 135086 135088 135104 135106
U1098: 132861 135032 135060 135079 132825 132856 132862 132885 132921 135038 135046 135085 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132834 132845 132846 132847 132851 132854 132858 132866 132869 132870 132872 132875 132884 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135034 135039 135041 135042 135043 135045 135047 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135062 135063 135064 135065 135066 135069 135070 135071 135072 135075 135076 135080 135081 135082 135086 135088 135104 135106 135108
U1104: 135025 135030 135032 135085 132825 132834 135041 135047 135052 135062 135039 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135026 135027 135028 135034 135038 135042 135043 135045 135046 135048 135049 135050 135051 135053 135054 135055 135057 135058 135059 135060 135063 135064 135065 135066 135069 135070 135071 135072 135075 135076 135079 135080 135081 135082 135086 135088 135104 135106 135108
U1122: 132754 132834 132872 135030 135038 135053 135058 135065 135066 135079 135085 135064 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132755 132767 132768 132825 132830 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135032 135034 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135052 135054 135055 135057 135059 135060 135062 135063 135069 135070 135071 135072 135075 135076 135080 135081 135082 135086 135088 135104 135106 135108
U1006: 132875 132884 132922 135026 132572 132825 132954 135030 135048 135075 135079 132560 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132885 132921 132925 132951 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135027 135028 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135060 135062 135063 135064 135065 135066 135069 135070 135071 135072 135076 135080 135081 135082 135085 135086 135088 135104 135106 135108
U1009: 132834 132862 135038 135052 135059 132754 132825 135058 135060 135079 135063 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132755 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135053 135054 135055 135057 135062 135064 135065 135066 135069 135070 135071 135072 135075 135076 135080 135081 135082 135085 135086 135088 135104 135106 135108
U1014: 132830 135050 135066 135070 135081 135042 135043 135057 135069 135076 135082 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135045 135046 135047 135048 135049 135051 135052 135053 135054 135055 135058 135059 135060 135062 135063 135064 135065 135071 135072 135075 135079 135080 135085 135086 135088 135104 135106 135108
U1025: 132830 132846 132847 132866 135028 135064 135071 132958 135047 132825 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132834 132845 132851 132854 132856 132858 132861 132862 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135060 135062 135063 135065 135066 135069 135070 135072 135075 135076 135079 135080 135081 135082 135085 135086 135088 135104 135106 135108
U1027: 132872 132875 132921 132925 132951 135042 135052 135062 135085 135066 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132884 132885 132922 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135043 135045 135046 135047 135048 135049 135050 135051 135053 135054 135055 135057 135058 135059 135060 135063 135064 135065 135069 135070 135071 135072 135075 135076 135079 135080 135081 135082 135086 135088 135104 135106 135108
U1033: 132921 132951 135028 135030 135045 135046 135075 135085 132572 135038 135065 132560 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132922 132925 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135032 135034 135039 135041 135042 135043 135047 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135060 135062 135063 135064 135066 135069 135070 135071 135072 135076 135079 135080 135081 135082 135086 135088 135104 135106 135108
U1037: 132830 132851 135054 135108 132847 132854 132869 135071 132845 135070 135082 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132834 132846 132856 132858 132861 132862 132866 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135052 135053 135055 135057 135058 135059 135060 135062 135063 135064 135065 135066 135069 135072 135075 135076 135079 135080 135081 135085 135086 135088 135104 135106
U1054: 132856 135025 135038 135039 135041 135045 135051 135052 135060 135062 135032 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135026 135027 135028 135030 135034 135042 135043 135046 135047 135048 135049 135050 135053 135054 135055 135057 135058 135059 135063 135064 135065 135066 135069 135070 135071 135072 135075 135076 135079 135080 135081 135082 135085 135086 135088 135104 135106 135108
U1057: 132825 132834 132862 132954 135030 135043 135046 135064 135070 135080 135075 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135032 135034 135038 135039 135041 135042 135045 135047 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135060 135062 135063 135065 135066 135069 135071 135072 135076 135079 135081 135082 135085 135086 135088 135104 135106 135108
U1073: 132572 132834 132862 132951 132954 135052 135060 135062 135064 135065 135080 132560 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132845 132846 132847 132851 132854 132856 132858 132861 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135053 135054 135055 135057 135058 135059 135063 135066 135069 135070 135071 135072 135075 135076 135079 135081 135082 135085 135086 135088 135104 135106 135108
U1081: 132825 135028 135030 135069 135076 135085 135027 135032 135039 135043 135052 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135034 135038 135041 135042 135045 135046 135047 135048 135049 135050 135051 135053 135054 135055 135057 135058 135059 135060 135062 135063 135064 135065 135066 135070 135071 135072 135075 135079 135080 135081 135082 135086 135088 135104 135106 135108
U1096: 132875 132955 135025 135026 135055 132723 132958 135064 135072 135075 135086 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132884 132885 132921 132922 132925 132951 132954 134983 134986 134996 134999 135001 135019 135021 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135052 135053 135054 135057 135058 135059 135060 135062 135063 135065 135066 135069 135070 135071 135076 135079 135080 135081 135082 135085 135088 135104 135106 135108
U1099: 132834 135043 135060 132856 132872 135042 135045 135066 135076 132885 135038 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132845 132846 132847 132851 132854 132858 132861 132862 132866 132869 132870 132875 132884 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135039 135041 135046 135047 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135062 135063 135064 135065 135069 135070 135071 135072 135075 135079 135080 135081 135082 135085 135086 135088 135104 135106 135108
U1111: 132845 132851 132854 135071 135108 132858 135082 132847 132869 132870 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132846 132856 132861 132862 132866 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135060 135062 135063 135064 135065 135066 135069 135070 135072 135075 135076 135079 135080 135081 135085 135086 135088 135104 135106
U1114: 132755 132872 132723 132754 132825 132834 132951 135053 135058 135065 135072 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132732 132733 132740 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132875 132884 132885 132921 132922 132925 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135052 135054 135055 135057 135059 135060 135062 135063 135064 135066 135069 135070 135071 135075 135076 135079 135080 135081 135082 135085 135086 135088 135104 135106 135108
U1116: 132825 132834 135025 135038 135047 135052 135085 135030 135027 135059 135060 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135026 135028 135032 135034 135039 135041 135042 135043 135045 135046 135048 135049 135050 135051 135053 135054 135055 135057 135058 135062 135063 135064 135065 135066 135069 135070 135071 135072 135075 135076 135079 135080 135081 135082 135086 135088 135104 135106 135108
U1125: 135038 135050 135032 135042 135043 135060 135062 135063 135066 135076 135081 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135034 135039 135041 135045 135046 135047 135048 135049 135051 135052 135053 135054 135055 135057 135058 135059 135064 135065 135069 135070 135071 135072 135075 135079 135080 135082 135085 135086 135088 135104 135106 135108
U1128: 132872 132875 132921 132925 132951 132954 135053 135058 135060 135064 135079 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132884 132885 132922 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135052 135054 135055 135057 135059 135062 135063 135065 135066 135069 135070 135071 135072 135075 135076 135080 135081 135082 135085 135086 135088 135104 135106 135108
U1002: 132825 132862 132921 135041 132925 135052 135059 135062 135085 135106 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132866 132869 132870 132872 132875 132884 132885 132922 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135042 135043 135045 135046 135047 135048 135049 135050 135051 135053 135054 135055 135057 135058 135060 135063 135064 135065 135066 135069 135070 135071 135072 135075 135076 135079 135080 135081 135082 135086 135088 135104 135108
U1013: 132875 132921 132951 135072 135075 132572 135060 135076 135079 135085 132560 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132884 132885 132922 132925 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135047 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135059 135062 135063 135064 135065 135066 135069 135070 135071 135080 135081 135082 135086 135088 135104 135106 135108
U1018: 135082 135025 135032 135057 135066 135081 135108 135043 135062 135069 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132834 132845 132846 132847 132851 132854 132856 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135026 135027 135028 135030 135034 135038 135039 135041 135042 135045 135046 135047 135048 135049 135050 135051 135052 135053 135054 135055 135058 135059 135060 135063 135064 135065 135070 135071 135072 135075 135076 135079 135080 135085 135086 135088 135104 135106
U1029: 135059 132825 132862 132921 132922 135047 135085 132754 132834 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132755 132767 132768 132830 132845 132846 132847 132851 132854 132856 132858 132861 132866 132869 132870 132872 132875 132884 132885 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135032 135034 135038 135039 135041 135042 135043 135045 135046 135048 135049 135050 135051 135052 135053 135054 135055 135057 135058 135060 135062 135063 135064 135065 135066 135069 135070 135071 135072 135075 135076 135079 135080 135081 135082 135086 135088 135104 135106 135108
U1032: 135058 135079 132834 132856 132872 135038 135060 135085 135032 135042 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132825 132830 132845 132846 132847 132851 132854 132858 132861 132862 132866 132869 132870 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135034 135039 135041 135043 135045 135046 135047 135048 135049 135050 135051 135052 135053 135054 135055 135057 135059 135062 135063 135064 135065 135066 135069 135070 135071 135072 135075 135076 135080 135081 135082 135086 135088 135104 135106 135108
U1045: 132825 135051 135060 135085 132834 132856 135041 135052 135032 135064 132560 132572 132584 132594 132608 132609 132613 132630 132660 132663 132665 132723 132732 132733 132740 132754 132755 132767 132768 132830 132845 132846 132847 132851 132854 132858 132861 132862 132866 132869 132870 132872 132875 132884 132885 132921 132922 132925 132951 132954 132955 132958 134983 134986 134996 134999 135001 135019 135021 135025 135026 135027 135028 135030 135034 135038 135039 135042 135043 135045 135046 135047 135048 135049 135050 135053 135054 135055 135057 135058 135059 135062 135063 135065 135066 135069 135070 135071 135072 135075 135076 135079 135080 135081 135082 135086 135088 135104 135106 135108
